name,source,year_from,year_to,rating,score,rank,popularity,members,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Ecchi,Fantasy,Game,Harem,Hentai,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Vampire,Yaoi,Yuri
Level E,Manga,2011,2011,R,7.52,1605.0,1335.0,69004.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Softenni,Manga,2011,2011,R+,6.58,5458.0,3002.0,18623.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mayo Chiki!,Light novel,2011,2011,R+,7.46,1815.0,278.0,289487.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,Manga,2011,,G,6.79,4486.0,10459.0,440.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Friends: Mononoke Shima no Naki,Unknown,2011,,PG,7.02,3592.0,9352.0,768.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,Manga,2011,,G,7.02,3587.0,8152.0,1389.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Seitokai Yakuindomo OVA,4-koma manga,2011,2013,R,7.86,795.0,1087.0,85702.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Senjou no Valkyria 3: Tagatame no Juusou,Game,2011,2011,PG-13,7.37,2210.0,3650.0,12226.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyphers,Game,2011,2016,PG-13,5.63,8668.0,10733.0,385.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,Original,2011,2011,PG,7.33,2341.0,3131.0,17083.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Xi Avant,Unknown,2011,,PG-13,6.33,6536.0,6721.0,2681.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tian Xin Ge Ge,Original,2011,2011,PG,6.59,13337.0,13322.0,137.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Towa no Quon 4: Guren no Shoushin,Original,2011,,PG-13,7.69,1142.0,2562.0,24988.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Towa no Quon 5: Souzetsu no Raifuku,Original,2011,,PG-13,7.65,1246.0,2609.0,24303.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Towa no Quon 6: Towa no Quon,Original,2011,,PG-13,7.73,1059.0,2529.0,25555.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Boku wa Tomodachi ga Sukunai,Light novel,2011,2011,R+,7.43,1906.0,105.0,480212.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Korekuraide Utau,Original,2011,,G,6.99,3704.0,7390.0,1973.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mawaru Penguindrum,Original,2011,2011,R,8.02,547.0,432.0,203683.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sojunghan Nal-ui Kkum,Original,2011,,PG-13,6.65,5136.0,8374.0,1265.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maid Ane,Manga,2011,2011,Rx,6.21,nan,7159.0,2186.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nichijou: Nichijou no 0-wa,Manga,2011,,PG-13,7.4,2070.0,1636.0,51394.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Tennis no Ouji-sama Movie 2: Eikokushiki Teikyuu Shiro Kessen!,Manga,2011,,PG-13,7.55,1536.0,4428.0,7718.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Kore wa Zombie Desu ka?,Light novel,2011,2011,R,7.56,1487.0,140.0,417092.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Precure kara Minna e no Ouen Movie,Original,2011,,G,6.1,7416.0,8280.0,1310.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A-Channel: +A-Channel,4-koma manga,2011,2011,PG-13,7.02,3583.0,3287.0,15563.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Panty & Stocking in Sanitarybox,Original,2011,,R,6.49,5842.0,2507.0,25949.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pokemon Best Wishes!: Victini to Shiroki Eiyuu Reshiram,Game,2011,,PG,6.81,4393.0,2753.0,22165.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buta Himesama,Visual novel,2011,,Rx,5.7,nan,6144.0,3390.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Detective Conan vs. Wooo,Unknown,2011,2011,G,6.12,7327.0,6031.0,3558.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mahou Shoujo Elena,Visual novel,2011,2013,Rx,6.6,nan,5360.0,4774.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SKET Dance: Tettei Bunseki Special,Unknown,2011,,PG-13,7.1,3306.0,5730.0,4045.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Haramasete Seiryuu-kun!,Visual novel,2011,2012,Rx,6.53,nan,5602.0,4279.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guilty Crown,Original,2011,2012,R,7.71,1092.0,53.0,696859.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dantalian no Shoka,Light novel,2011,2011,R,7.31,2419.0,916.0,108129.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Towa no Quon 3: Mugen no Renza,Original,2011,,PG-13,7.58,1443.0,2531.0,25515.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Towa no Quon 2: Konton no Ranbu,Original,2011,,PG-13,7.48,1754.0,2462.0,26825.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Plastic Neesan,Manga,2011,2012,PG-13,7.34,2328.0,742.0,129351.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Supernatural The Animation,Other,2011,2011,R,7.11,3271.0,2660.0,23540.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Imouto Paradise!,Visual novel,2011,2012,Rx,6.8,nan,3723.0,11623.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morita-san wa Mukuchi.,4-koma manga,2011,2011,PG-13,6.58,5449.0,3032.0,18224.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Maria†Holic: Run Run Riru Ran Ran Rara,Unknown,2011,,PG,5.84,8151.0,6191.0,3308.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tentacle and Witches,Visual novel,2011,2012,Rx,7.24,nan,3960.0,10087.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Luo Xiao Hei Zhan Ji,Original,2011,,PG,7.57,11938.0,10640.0,403.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Oscar's Oasis,Unknown,2011,2011,G,5.91,7965.0,12456.0,183.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blade,Other,2011,2011,R,6.3,6622.0,3010.0,18506.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Perfect Day,Unknown,2011,,G,7.47,1777.0,4066.0,9457.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niji no Kizuna,Unknown,2011,,G,7.2,12269.0,14334.0,87.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,Light novel,2011,,R+,7.05,3474.0,1199.0,77884.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sore Ike! Anpanman: Utatte Teasobi! Anpanman to Mori no Takara,Unknown,2011,,PG,6.04,13041.0,12616.0,171.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muybridge no Ito,Original,2011,,PG-13,6.09,7455.0,8576.0,1136.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Appleseed XIII Remix Movie 1: Yuigon,Unknown,2011,,R,6.59,5377.0,6341.0,3135.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Downloader,Unknown,2011,,G,6.01,7678.0,5511.0,4466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Appleseed XIII Remix Movie 2: Yogen,Unknown,2011,,R,6.54,5614.0,6329.0,3150.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bloods: Inraku no Ketsuzoku 2,Visual novel,2011,2011,Rx,7.02,nan,3914.0,10365.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yume Kui: Tsurumiku Shiki Game Seisaku,Visual novel,2011,2011,Rx,6.87,nan,4641.0,6829.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asa kara Zusshiri Milk Pot,Visual novel,2011,2012,Rx,6.13,nan,5115.0,5379.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tekken: Blood Vengeance,Game,2011,,PG-13,6.74,4732.0,3232.0,16071.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Detective Conan OVA 11: A Secret Order from London,Manga,2011,,PG-13,7.48,1731.0,4299.0,8287.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Houkago no Pleiades: Manner Movie,Original,2011,,PG-13,5.27,9358.0,7312.0,2040.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,Manga,2011,,PG-13,7.25,2672.0,1903.0,41756.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Tales of Symphonia The Animation: Sekai Tougou-hen,Game,2011,2012,PG-13,7.57,1467.0,3033.0,18221.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Softenni Specials,Manga,2011,2011,R+,6.16,7205.0,6101.0,3450.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chime,Unknown,2011,,G,6.0,7710.0,5902.0,3769.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seikon no Qwaser II Picture Drama,Unknown,2011,2011,R+,6.11,nan,4045.0,9606.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hidan no Aria,Light novel,2011,2011,PG-13,7.05,3471.0,336.0,243960.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tantei Opera Milky Holmes: Summer Special,Card game,2011,,PG-13,7.02,3614.0,4964.0,5796.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Queen's Blade OVA,Other,2011,2012,R+,6.46,5958.0,3721.0,11638.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R-15: R15 Shounen Hyouryuuki,Unknown,2011,,R+,6.81,4395.0,3323.0,15193.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itsuka Tenma no Kuro Usagi: Kokoro Utsuri no Toukoubi - School Attendance Day,Light novel,2011,,R,7.03,3556.0,3163.0,16696.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Hourou Musuko Specials,Manga,2011,2011,PG-13,7.69,1134.0,4714.0,6575.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tu Xia Chuanqi,Original,2011,,PG,4.73,13380.0,13048.0,151.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Innocent: Shoujo Memoria,Manga,2011,,Rx,6.11,nan,7231.0,2120.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mushi no Tameiki,Original,2011,,G,5.47,8975.0,9697.0,635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maria†Holic Alive Special,Manga,2011,,PG-13,6.82,4340.0,4987.0,5744.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shokupan Mimi Specials,4-koma manga,2011,,PG,5.47,9001.0,11183.0,312.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,Unknown,2011,,PG,6.93,3906.0,5654.0,4180.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toei Robot Girls,Unknown,2011,,PG-13,5.29,9337.0,7826.0,1615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High Score,4-koma manga,2011,2012,PG-13,5.7,8483.0,4930.0,5926.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Ganbare!! Nattou-san,Unknown,2011,2011,G,5.69,10948.0,12817.0,160.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fujilog 2nd Season,Unknown,2011,2011,PG-13,5.56,10883.0,11769.0,234.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,Game,2011,,G,7.61,1341.0,4456.0,7605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
Battle Spirits: Heroes,Card game,2011,2012,PG,6.48,5857.0,8426.0,1228.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vampire,Original,2011,2012,Rx,6.63,nan,5910.0,3761.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"Natsu-iro Egao de 1, 2, Jump!",Music,2011,,PG-13,7.33,2356.0,4006.0,9836.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YanYan Machiko Specials,Original,2011,2013,G,4.2,13597.0,13866.0,109.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kakko Kawaii Sengen! 2,Manga,2011,2011,PG-13,5.91,7948.0,10330.0,466.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hakoiri Shoujo: Virgin Territory,Visual novel,2011,2012,Rx,6.05,nan,5590.0,4299.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ikoku Meiro no Croisée Picture Drama,Manga,2011,2012,G,6.42,6106.0,6361.0,3113.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Chihayafuru,Manga,2011,2012,PG-13,8.28,267.0,353.0,235162.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Copihan,Manga,2011,2011,PG-13,5.49,8924.0,4613.0,6915.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ikoku Meiro no Croisée The Animation: Ongakkai ""Récital""",Manga,2011,,G,7.4,2059.0,4614.0,6918.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Kami nomi zo Shiru Sekai: 4-nin to Idol,Unknown,2011,,PG-13,7.39,2102.0,1240.0,75093.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Nichijou: Original Jikai Yokoku,Manga,2011,2012,PG-13,7.04,3523.0,3483.0,13737.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mobile Suit Gundam AGE,Original,2011,2012,PG-13,6.56,5540.0,2748.0,22191.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Suite Precure♪ Movie: Torimodose! Kokoro ga Tsunagu Kiseki no Melody♪,Original,2011,,G,7.1,3307.0,5944.0,3709.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Paperman,Game,2011,,G,5.5,12596.0,14616.0,72.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wizard Girl Ambitious,Visual novel,2011,,Rx,6.81,nan,4241.0,8527.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ikoku Meiro no Croisée: Yune & Alice,Manga,2011,2012,G,6.35,6424.0,5801.0,3932.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
UN-GO,Novel,2011,2011,R,7.47,1791.0,908.0,108973.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,Light novel,2011,2012,PG-13,7.34,2303.0,2499.0,26197.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Manyuu Hikenchou Specials,Manga,2011,2012,R+,6.22,nan,4190.0,8773.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Tomoyo,Original,2011,,G,4.63,13400.0,14724.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
